word,kana,level,topic
中間,ちゅうかん,N2,学校
中旬,ちゅうじゅん,N2,時間
抽象,ちゅうしょう,N2,学校
中世,ちゅうせい,N2,街
中性,ちゅうせい,N2,家
中途,ちゅうと,N2,様子
中年,ちゅうねん,N2,人
チョーク,チョーク,N2,学校
超過,ちょうか,N2,交通
長所,ちょうしょ,N2,人
長女,ちょうじょ,N2,家
調整,ちょうせい,N2,仕事
調節,ちょうせつ,N2,家
長短,ちょうたん,N2,仕事
頂点,ちょうてん,N2,社会
長男,ちょうなん,N2,家
長方形,ちょうほうけい,N2,学校
直線,ちょくせん,N2,学校
直通,ちょくつう,N2,交通
直流,ちょくりゅう,N2,学校
貯蔵,ちょぞう,N2,家
直角,ちょっかく,N2,学校
散らかす,ちらかす,N2,家
散らかる,ちらかる,N2,家
塵紙,ちりがみ,N2,持ち物
追加,ついか,N2,買い物
ついで,ついで,N2,買い物
通貨,つうか,N2,社会
通知,つうち,N2,学校
通用,つうよう,N2,交通
突き当たり,つきあたり,N2,位置
突き当たる,つきあたる,N2,仕事
月日,つきひ,N2,時間
次ぐ,つぐ,N2,仕事
伝わる,つたわる,N2,社会
突っ込む,つっこむ,N2,動作
繋がり,つながり,N2,社会
繋がる,つながる,N2,仕事
粒,つぶ,N2,食べ物
潰す,つぶす,N2,食べ物
潰れる,つぶれる,N2,社会
つまずく,つまずく,N2,体
爪,つめ,N2,体
艶,つや,N2,買い物
強気,つよき,N2,仕事
釣り合う,つりあう,N2,買い物
吊す,つるす,N2,家
手洗い,てあらい,N2,街
定員,ていいん,N2,仕事
停止,ていし,N2,交通
停車,ていしゃ,N2,交通
出入り,でいり,N2,街
出入口,でいりぐち,N2,社会
手入れ,ていれ,N2,家
出来上がり,できあがり,N2,仕事
出来上がる,できあがる,N2,仕事
的確,てきかく,N2,仕事
手首,てくび,N2,体
凸凹,でこぼこ,N2,交通
弟子,でし,N2,仕事
でたらめ,でたらめ,N2,人
手帳,てちょう,N2,持ち物
鉄橋,てっきょう,N2,交通
鉄砲,てっぽう,N2,社会
テニスコート,テニスコート,N2,趣味
手拭い,てぬぐい,N2,持ち物
出迎え,でむかえ,N2,交通
照らす,てらす,N2,自然
展開,てんかい,N2,趣味
点数,てんすう,N2,学校
伝染,でんせん,N2,体
電柱,でんちゅう,N2,街
点々,てんてん,N2,自然
天皇,てんのう,N2,社会
電波,でんぱ,N2,仕事
テンポ,テンポ,N2,趣味
電流,でんりゅう,N2,学校
どういたしまして,どういたしまして,N2,あいさつ
統一,とういつ,N2,仕事
同格,どうかく,N2,仕事
峠,とうげ,N2,自然
動作,どうさ,N2,動作
東西,とうざい,N2,社会
投書,とうしょ,N2,社会
登場,とうじょう,N2,趣味
灯台,とうだい,N2,街
盗難,とうなん,N2,社会
透明,とうめい,N2,家
灯油,とうゆ,N2,家
東洋,とうよう,N2,趣味
童話,どうわ,N2,趣味
通り掛かる,とおりかかる,N2,街
溶かす,とかす,N2,食べ物
尖る,とがる,N2,持ち物
どきどき,どきどき,N2,体
特殊,とくしゅ,N2,仕事
特色,とくしょく,N2,買い物
特定,とくてい,N2,社会
特売,とくばい,N2,買い物
溶け込む,とけこむ,N2,学校
退ける,どける,N2,家
床の間,とこのま,N2,家
所々,ところどころ,N2,家
都心,としん,N2,街
戸棚,とだな,N2,家
どっと,どっと,N2,体
留まる,とどまる,N2,交通
怒鳴る,どなる,N2,人
殿,どの,N2,仕事
飛び込む,とびこむ,N2,趣味
捕える,とらえる,N2,仕事
丼,どんぶり,N2,食べ物
内科,ないか,N2,体
内線,ないせん,N2,仕事
ナイロン,ナイロン,N2,買い物
仲直り,なかなおり,N2,人
中指,なかゆび,N2,体
仲良し,なかよし,N2,人
慰める,なぐさめる,N2,人
為す,なす,N2,仕事
謎謎,なぞなぞ,N2,趣味
傾らか,なだらか,N2,街
懐かしい,なつかしい,N2,人
撫でる,なでる,N2,動作
何々,なになに,N2,仕事
何分,なにぶん,N2,あいさつ
生意気,なまいき,N2,人
並木,なみき,N2,街
南極,なんきょく,N2,自然
なんとなく,なんとなく,N2,様子
何とも,なんとも,N2,食べ物
ナンバー,ナンバー,N2,交通
南米,なんべい,N2,趣味
南北,なんぼく,N2,位置
匂う,におう,N2,家
逃がす,にがす,N2,自然
憎い,にくい,N2,人
憎む,にくむ,N2,人
憎らしい,にくらしい,N2,趣味
にこにこ,にこにこ,N2,人
濁る,にごる,N2,自然
虹,にじ,N2,自然
日時,にちじ,N2,時間
入社,にゅうしゃ,N2,仕事
女房,にょうぼう,N2,人
睨む,にらむ,N2,人
俄,にわか,N2,自然
ねじ,ねじ,N2,家
捩る,ねじる,N2,動作
ネックレス,ネックレス,N2,買い物
熱する,ねっする,N2,食べ物
寝間着,ねまき,N2,家
狙い,ねらい,N2,仕事
年度,ねんど,N2,仕事
農産物,のうさんぶつ,N2,社会
農村,のうそん,N2,社会
濃度,のうど,N2,学校
農薬,のうやく,N2,自然
のこぎり,のこぎり,N2,家
残らず,のこらず,N2,食べ物
上り,のぼり,N2,交通
糊,のり,N2,学校
乗り換え,のりかえ,N2,交通
乗り越し,のりこし,N2,交通
呑気,のんき,N2,人
はい,はい,N2,あいさつ
灰色,はいいろ,N2,色
俳句,はいく,N2,趣味
売店,ばいてん,N2,買い物
バイバイ,バイバイ,N2,あいさつ
売買,ばいばい,N2,仕事
這う,はう,N2,動作
剥す,はがす,N2,家
ばからしい,ばからしい,N2,人
秤,はかり,N2,食べ物
吐き気,はきけ,N2,体
歯車,はぐるま,N2,仕事
バケツ,バケツ,N2,家
挟まる,はさまる,N2,体
挟む,はさむ,N2,学校
梯子,はしご,N2,家
始めに,はじめに,N2,仕事
斜,はす,N2,学校
肌着,はだぎ,N2,買い物
鉢,はち,N2,家
発揮,はっき,N2,趣味
バック,バック,N2,交通
発電,はつでん,N2,社会
発売,はつばい,N2,買い物
話し掛ける,はなしかける,N2,人
話中,はなしちゅう,N2,仕事
甚だしい,はなはだしい,N2,仕事
花火,はなび,N2,趣味
花嫁,はなよめ,N2,人
ばね,ばね,N2,家
跳ねる,はねる,N2,食べ物
破片,はへん,N2,家
歯磨き,はみがき,N2,体
はめる,はめる,N2,買い物
早口,はやくち,N2,人
払い込む,はらいこむ,N2,学校
払い戻す,はらいもどす,N2,買い物
針金,はりがね,N2,家
張り切る,はりきる,N2,仕事
反映,はんえい,N2,仕事
半径,はんけい,N2,学校
万歳,ばんざい,N2,社会
判事,はんじ,N2,社会
反省,はんせい,N2,仕事
番地,ばんち,N2,社会
パンツ,パンツ,N2,買い物
バンド,バンド,N2,趣味
半島,はんとう,N2,自然
ハンドル,ハンドル,N2,交通
日当たり,ひあたり,N2,家
比較的,ひかくてき,N2,自然
ぴかぴか,ぴかぴか,N2,買い物
引き返す,ひきかえす,N2,交通
引算,ひきざん,N2,学校
引き止める,ひきとめる,N2,仕事
卑怯,ひきょう,N2,人
肘,ひじ,N2,体
ピストル,ピストル,N2,趣味
ビタミン,ビタミン,N2,体
ぴたり,ぴたり,N2,様子
引っ掛かる,ひっかかる,N2,家
引っ繰り返す,ひっくりかえす,N2,家
引っ繰り返る,ひっくりかえる,N2,家
引っ込む,ひっこむ,N2,体
筆者,ひっしゃ,N2,学校
必需品,ひつじゅひん,N2,交通
人差指,ひとさしゆび,N2,体
一通り,ひととおり,N2,仕事
人通り,ひとどおり,N2,街
ひとまず,ひとまず,N2,様子
瞳,ひとみ,N2,体
一休み,ひとやすみ,N2,仕事
独り言,ひとりごと,N2,人
ビニール,ビニール,N2,買い物
皮肉,ひにく,N2,人
日にち,ひにち,N2,時間
捻る,ひねる,N2,家
日の入り,ひのいり,N2,自然
日の出,ひので,N2,自然
響き,ひびき,N2,街
響く,ひびく,N2,趣味
皮膚,ひふ,N2,体
美容,びよう,N2,体
表紙,ひょうし,N2,学校
標準,ひょうじゅん,N2,仕事
標本,ひょうほん,N2,学校
評論,ひょうろん,N2,趣味
ビルディング,ビルディング,N2,街
昼寝,ひるね,N2,家
広さ,ひろさ,N2,家
広場,ひろば,N2,街
広々,ひろびろ,N2,家
ピンク,ピンク,N2,色
便箋,びんせん,N2,持ち物
瓶詰,びんづめ,N2,買い物
ファスナー,ファスナー,N2,買い物
風船,ふうせん,N2,趣味
不運,ふうん,N2,社会
深まる,ふかまる,N2,自然
不規則,ふきそく,N2,体
普及,ふきゅう,N2,社会
付近,ふきん,N2,街
複写,ふくしゃ,N2,仕事
複数,ふくすう,N2,仕事
膨らます,ふくらます,N2,趣味
膨らむ,ふくらむ,N2,食べ物
不潔,ふけつ,N2,体
更ける,ふける,N2,時間
夫妻,ふさい,N2,人
塞ぐ,ふさぐ,N2,家
ふざける,ふざける,N2,学校
無沙汰,ぶさた,N2,あいさつ
武士,ぶし,N2,社会
部首,ぶしゅ,N2,学校
襖,ふすま,N2,家
付属,ふぞく,N2,学校
不通,ふつう,N2,交通
物騒,ぶっそう,N2,社会
船便,ふなびん,N2,交通
吹雪,ふぶき,N2,自然
父母,ふぼ,N2,家
踏切,ふみきり,N2,交通
麓,ふもと,N2,自然
フライパン,フライパン,N2,食べ物
ブラウス,ブラウス,N2,買い物
ぶらさげる,ぶらさげる,N2,持ち物
ブラシ,ブラシ,N2,家
プラットホーム,プラットホーム,N2,交通
フリー,フリー,N2,趣味
振り仮名,ふりがな,N2,学校
振り向く,ふりむく,N2,動作
プリント,プリント,N2,学校
古里,ふるさと,N2,家
振舞う,ふるまう,N2,人
ブローチ,ブローチ,N2,買い物
プログラム,プログラム,N2,仕事
風呂敷,ふろしき,N2,持ち物
ふわふわ,ふわふわ,N2,食べ物
分解,ぶんかい,N2,仕事
文芸,ぶんげい,N2,趣味
文献,ぶんけん,N2,学校
噴水,ふんすい,N2,街
分数,ぶんすう,N2,数
文体,ぶんたい,N2,学校
分布,ぶんぷ,N2,社会
文房具,ぶんぼうぐ,N2,買い物
文脈,ぶんみゃく,N2,学校
分量,ぶんりょう,N2,食べ物
分類,ぶんるい,N2,学校
閉会,へいかい,N2,仕事
並行,へいこう,N2,仕事
兵隊,へいたい,N2,社会
平凡,へいぼん,N2,様子
平野,へいや,N2,自然
凹む,へこむ,N2,交通
へそ,へそ,N2,体
隔てる,へだてる,N2,家
別荘,べっそう,N2,家
別々,べつべつ,N2,買い物
ベテラン,ベテラン,N2,仕事
ヘリコプター,ヘリコプター,N2,社会
編集,へんしゅう,N2,仕事
便所,べんじょ,N2,家
ペンチ,ペンチ,N2,家
ボーナス,ボーナス,N2,仕事
望遠鏡,ぼうえんきょう,N2,趣味
方角,ほうがく,N2,位置
箒,ほうき,N2,家
坊さん,ぼうさん,N2,社会
法則,ほうそく,N2,学校
包帯,ほうたい,N2,体
膨大,ぼうだい,N2,仕事
方程式,ほうていしき,N2,学校
防犯,ぼうはん,N2,社会
方面,ほうめん,N2,交通
坊や,ぼうや,N2,家
放る,ほうる,N2,仕事
朗らか,ほがらか,N2,人
牧畜,ぼくちく,N2,社会
ポスター,ポスター,N2,街
北極,ほっきょく,N2,自然
坊っちゃん,ぼっちゃん,N2,人
解く,ほどく,N2,動作
掘る,ほる,N2,家
彫る,ほる,N2,趣味
ぼろ,ぼろ,N2,家
盆,ぼん,N2,家
盆地,ぼんち,N2,自然
本部,ほんぶ,N2,仕事
本来,ほんらい,N2,仕事
まあまあ,まあまあ,N2,食べ物
枚数,まいすう,N2,仕事
毎度,まいど,N2,あいさつ
まごまご,まごまご,N2,様子
摩擦,まさつ,N2,学校
まざる,まざる,N2,趣味
マスク,マスク,N2,体
跨ぐ,またぐ,N2,動作
待合室,まちあいしつ,N2,体
待ち合わせる,まちあわせる,N2,人
街角,まちかど,N2,街
真っ暗,まっくら,N2,家
真っ黒,まっくろ,N2,体
真っ青,まっさお,N2,体
真っ先,まっさき,N2,学校
真っ白,まっしろ,N2,自然
祭る,まつる,N2,社会
真似る,まねる,N2,学校
まぶた,まぶた,N2,体
マラソン,マラソン,N2,趣味
回り道,まわりみち,N2,交通
満員,まんいん,N2,交通
マンション,マンション,N2,家
満点,まんてん,N2,学校
見上げる,みあげる,N2,動作
見下ろす,みおろす,N2,位置
見掛け,みかけ,N2,人
三日月,みかづき,N2,自然
岬,みさき,N2,自然
みじめ,みじめ,N2,人
ミシン,ミシン,N2,趣味
自ら,みずから,N2,仕事
水着,みずぎ,N2,買い物
店屋,みせや,N2,街
見出し,みだし,N2,社会
道順,みちじゅん,N2,交通
見詰める,みつめる,N2,人
見慣れる,みなれる,N2,自然
醜い,みにくい,N2,人
身分,みぶん,N2,社会
見舞う,みまう,N2,人
未満,みまん,N2,社会
ミリ,ミリ,N2,数
民間,みんかん,N2,社会
民謡,みんよう,N2,趣味
無限,むげん,N2,時間
無地,むじ,N2,買い物
蒸し暑い,むしあつい,N2,自然
無数,むすう,N2,自然
紫,むらさき,N2,色
群れ,むれ,N2,自然
姪,めい,N2,人
名作,めいさく,N2,趣味
迷信,めいしん,N2,社会
銘々,めいめい,N2,食べ物
恵まれる,めぐまれる,N2,人
巡る,めぐる,N2,趣味
目下,めした,N2,人
目印,めじるし,N2,位置
めちゃくちゃ,めちゃくちゃ,N2,家
めっきり,めっきり,N2,自然
めでたい,めでたい,N2,人
メニュー,メニュー,N2,食べ物
めまい,めまい,N2,体
免税,めんぜい,N2,交通
モーター,モーター,N2,仕事
儲かる,もうかる,N2,仕事
儲ける,もうける,N2,仕事
木材,もくざい,N2,仕事
目次,もくじ,N2,学校
潜る,もぐる,N2,趣味
もしかしたら,もしかしたら,N2,自然
もたれる,もたれる,N2,動作
モダン,モダン,N2,街
餅,もち,N2,食べ物
元々,もともと,N2,街
物置,ものおき,N2,家
物語る,ものがたる,N2,人
物差し,ものさし,N2,学校
物凄い,ものすごい,N2,自然
モノレール,モノレール,N2,交通
揉む,もむ,N2,体
催し,もよおし,N2,社会
問答,もんどう,N2,学校
役者,やくしゃ,N2,趣味
役所,やくしょ,N2,社会
役人,やくにん,N2,社会
薬品,やくひん,N2,仕事
役目,やくめ,N2,仕事
火傷,やけど,N2,体
夜行,やこう,N2,交通
矢印,やじるし,N2,位置
やっつける,やっつける,N2,仕事
やっぱり,やっぱり,N2,交通
家主,やぬし,N2,家
破く,やぶく,N2,学校
やむをえない,やむをえない,N2,仕事
遊園地,ゆうえんち,N2,趣味
夕刊,ゆうかん,N2,社会
郵送,ゆうそう,N2,仕事
夕立,ゆうだち,N2,自然
夕日,ゆうひ,N2,自然
悠々,ゆうゆう,N2,様子
浴衣,ゆかた,N2,買い物
行方,ゆくえ,N2,交通
湯気,ゆげ,N2,食べ物
輸血,ゆけつ,N2,体
輸送,ゆそう,N2,仕事
湯飲み,ゆのみ,N2,家
緩い,ゆるい,N2,買い物
溶岩,ようがん,N2,自然
容器,ようき,N2,家
用語,ようご,N2,仕事
容積,ようせき,N2,学校
幼稚,ようち,N2,人
幼稚園,ようちえん,N2,学校
用途,ようと,N2,仕事
洋品店,ようひんてん,N2,買い物
養分,ようぶん,N2,自然
羊毛,ようもう,N2,買い物
要領,ようりょう,N2,仕事
欲張り,よくばり,N2,人
よこす,よこす,N2,仕事
よごす,よごす,N2,家
余所,よそ,N2,人
四つ角,よつかど,N2,交通
酔っ払い,よっぱらい,N2,街
呼び出す,よびだす,N2,仕事
蘇る,よみがえる,N2,人
来日,らいにち,N2,交通
落第,らくだい,N2,学校
ラッシュアワー,ラッシュアワー,N2,交通
ランチ,ランチ,N2,食べ物
ランニング,ランニング,N2,趣味
乱暴,らんぼう,N2,仕事
理科,りか,N2,学校
利害,りがい,N2,仕事
リズム,リズム,N2,体
リットル,リットル,N2,数
リポート,リポート,N2,学校
リボン,リボン,N2,買い物
略す,りゃくす,N2,仕事
流域,りゅういき,N2,自然
漁師,りょうし,N2,仕事
領事,りょうじ,N2,社会
領収,りょうしゅう,N2,仕事
零点,れいてん,N2,学校
冷凍,れいとう,N2,食べ物
レインコート,レインコート,N2,買い物
レジャー,レジャー,N2,趣味
列島,れっとう,N2,自然
煉瓦,れんが,N2,街
連合,れんごう,N2,仕事
レンズ,レンズ,N2,持ち物
ローマ字,ローマじ,N2,学校
ろうそく,ろうそく,N2,家
録音,ろくおん,N2,学校
ロッカー,ロッカー,N2,交通
ロビー,ロビー,N2,交通
和英,わえい,N2,学校
若々しい,わかわかしい,N2,人
和服,わふく,N2,買い物
割合に,わりあいに,N2,自然
割算,わりざん,N2,学校
ワンピース,ワンピース,N2,買い物
応ずる,おうずる,N2,仕事
感ずる,かんずる,N2,様子
生ずる,しょうずる,N2,仕事
信ずる,しんずる,N2,人
存ずる,ぞんずる,N2,仕事
通ずる,つうずる,N2,交通
命ずる,めいずる,N2,仕事
論ずる,ろんずる,N2,社会
ウーマン,ウーマン,N2,社会
ギャング,ギャング,N2,趣味
琴,きん,N2,趣味
缶詰,かんづめ,N2,食べ物
小便,しょうべん,N2,社会
レクリェーション,レクリェーション,N2,仕事
百科事典,ひゃっかじてん,N2,学校
順々,じゅんじゅん,N2,仕事
行っていらっしゃい,いっていらっしゃい,N2,あいさつ
いってまいります,いってまいります,N2,あいさつ
おまちどおさま,おまちどおさま,N2,あいさつ
扱う,あつかう,N3,仕事
